Date,Date,Irr
2014-01-20 08:30:00,2014-01-20 08:30:00,1108.83
2014-01-20 09:30:00,2014-01-20 09:30:00,1176.3
2014-01-20 10:30:00,2014-01-20 10:30:00,1220.42
2014-01-20 11:30:00,2014-01-20 11:30:00,1543.57
2014-01-20 12:30:00,2014-01-20 12:30:00,0.0
2014-01-20 13:30:00,2014-01-20 13:30:00,0.0
2014-01-20 14:30:00,2014-01-20 14:30:00,0.0
2014-01-20 15:30:00,2014-01-20 15:30:00,0.0
2014-01-20 16:30:00,2014-01-20 16:30:00,0.0
2014-01-20 17:30:00,2014-01-20 17:30:00,0.0
2014-01-20 18:30:00,2014-01-20 18:30:00,0.0
2014-01-20 19:30:00,2014-01-20 19:30:00,0.0
2014-01-20 20:30:00,2014-01-20 20:30:00,0.0
2014-01-20 21:30:00,2014-01-20 21:30:00,0.0
2014-01-20 22:30:00,2014-01-20 22:30:00,0.0
2014-01-20 23:30:00,2014-01-20 23:30:00,0.0
2014-01-21 00:30:00,2014-01-21 00:30:00,0.0
2014-01-21 01:30:00,2014-01-21 01:30:00,0.0
2014-01-21 02:30:00,2014-01-21 02:30:00,0.66
2014-01-21 03:30:00,2014-01-21 03:30:00,56.76
2014-01-21 04:30:00,2014-01-21 04:30:00,104.38
2014-01-21 05:30:00,2014-01-21 05:30:00,249.33
2014-01-21 06:30:00,2014-01-21 06:30:00,192.17
2014-01-21 07:30:00,2014-01-21 07:30:00,148.72
2014-01-21 08:30:00,2014-01-21 08:30:00,138.64
2014-01-21 09:30:00,2014-01-21 09:30:00,113.01
2014-01-21 10:30:00,2014-01-21 10:30:00,65.37
2014-01-21 11:30:00,2014-01-21 11:30:00,46.99
2014-01-21 12:30:00,2014-01-21 12:30:00,0.0
2014-01-21 13:30:00,2014-01-21 13:30:00,0.0
2014-01-21 14:30:00,2014-01-21 14:30:00,0.0
2014-01-21 15:30:00,2014-01-21 15:30:00,0.0
2014-01-21 16:30:00,2014-01-21 16:30:00,0.0
2014-01-21 17:30:00,2014-01-21 17:30:00,0.0
2014-01-21 18:30:00,2014-01-21 18:30:00,0.0
2014-01-21 19:30:00,2014-01-21 19:30:00,0.0
2014-01-21 20:30:00,2014-01-21 20:30:00,0.0
2014-01-21 21:30:00,2014-01-21 21:30:00,0.0
2014-01-21 22:30:00,2014-01-21 22:30:00,0.0
2014-01-21 23:30:00,2014-01-21 23:30:00,0.0
2014-01-22 00:30:00,2014-01-22 00:30:00,0.0
2014-01-22 01:30:00,2014-01-22 01:30:00,0.0
2014-01-22 02:30:00,2014-01-22 02:30:00,0.43
2014-01-22 03:30:00,2014-01-22 03:30:00,70.16
2014-01-22 04:30:00,2014-01-22 04:30:00,164.58
2014-01-22 05:30:00,2014-01-22 05:30:00,244.04
2014-01-22 06:30:00,2014-01-22 06:30:00,295.38
2014-01-22 07:30:00,2014-01-22 07:30:00,269.11
2014-01-22 08:30:00,2014-01-22 08:30:00,294.96
2014-01-22 09:30:00,2014-01-22 09:30:00,159.97
2014-01-22 10:30:00,2014-01-22 10:30:00,177.4
2014-01-22 11:30:00,2014-01-22 11:30:00,208.45
2014-01-22 12:30:00,2014-01-22 12:30:00,0.0
2014-01-22 13:30:00,2014-01-22 13:30:00,0.0
2014-01-22 14:30:00,2014-01-22 14:30:00,0.0
2014-01-22 15:30:00,2014-01-22 15:30:00,0.0
2014-01-22 16:30:00,2014-01-22 16:30:00,0.0
2014-01-22 17:30:00,2014-01-22 17:30:00,0.0
2014-01-22 18:30:00,2014-01-22 18:30:00,0.0
2014-01-22 19:30:00,2014-01-22 19:30:00,0.0
2014-01-22 20:30:00,2014-01-22 20:30:00,0.0
2014-01-22 21:30:00,2014-01-22 21:30:00,0.0
2014-01-22 22:30:00,2014-01-22 22:30:00,0.0
2014-01-22 23:30:00,2014-01-22 23:30:00,0.0
2014-01-23 00:30:00,2014-01-23 00:30:00,0.0
2014-01-23 01:30:00,2014-01-23 01:30:00,0.0
2014-01-23 02:30:00,2014-01-23 02:30:00,1.54
2014-01-23 03:30:00,2014-01-23 03:30:00,154.94
2014-01-23 04:30:00,2014-01-23 04:30:00,372.35
2014-01-23 05:30:00,2014-01-23 05:30:00,537.4
2014-01-23 06:30:00,2014-01-23 06:30:00,606.18
2014-01-23 07:30:00,2014-01-23 07:30:00,709.24
2014-01-23 08:30:00,2014-01-23 08:30:00,448.52
2014-01-23 09:30:00,2014-01-23 09:30:00,486.38
2014-01-23 10:30:00,2014-01-23 10:30:00,237.18
2014-01-23 11:30:00,2014-01-23 11:30:00,770.68
2014-01-23 12:30:00,2014-01-23 12:30:00,0.0
2014-01-23 13:30:00,2014-01-23 13:30:00,0.0
2014-01-23 14:30:00,2014-01-23 14:30:00,0.0
2014-01-23 15:30:00,2014-01-23 15:30:00,0.0
2014-01-23 16:30:00,2014-01-23 16:30:00,0.0
2014-01-23 17:30:00,2014-01-23 17:30:00,0.0
2014-01-23 18:30:00,2014-01-23 18:30:00,0.0
2014-01-23 19:30:00,2014-01-23 19:30:00,0.0
2014-01-23 20:30:00,2014-01-23 20:30:00,0.0
2014-01-23 21:30:00,2014-01-23 21:30:00,0.0
2014-01-23 22:30:00,2014-01-23 22:30:00,0.0
2014-01-23 23:30:00,2014-01-23 23:30:00,0.0
2014-01-24 00:30:00,2014-01-24 00:30:00,0.0
2014-01-24 01:30:00,2014-01-24 01:30:00,0.0
2014-01-24 02:30:00,2014-01-24 02:30:00,1.95
2014-01-24 03:30:00,2014-01-24 03:30:00,202.64
2014-01-24 04:30:00,2014-01-24 04:30:00,437.84
2014-01-24 05:30:00,2014-01-24 05:30:00,699.95
2014-01-24 06:30:00,2014-01-24 06:30:00,752.95
2014-01-24 07:30:00,2014-01-24 07:30:00,957.66
2014-01-24 08:30:00,2014-01-24 08:30:00,881.62
2014-01-24 09:30:00,2014-01-24 09:30:00,1080.53
2014-01-24 10:30:00,2014-01-24 10:30:00,978.3
2014-01-24 11:30:00,2014-01-24 11:30:00,1669.1
2014-01-24 12:30:00,2014-01-24 12:30:00,0.0
2014-01-24 13:30:00,2014-01-24 13:30:00,0.0
2014-01-24 14:30:00,2014-01-24 14:30:00,0.0
2014-01-24 15:30:00,2014-01-24 15:30:00,0.0
2014-01-24 16:30:00,2014-01-24 16:30:00,0.0
2014-01-24 17:30:00,2014-01-24 17:30:00,0.0
2014-01-24 18:30:00,2014-01-24 18:30:00,0.0
2014-01-24 19:30:00,2014-01-24 19:30:00,0.0
2014-01-24 20:30:00,2014-01-24 20:30:00,0.0
2014-01-24 21:30:00,2014-01-24 21:30:00,0.0
2014-01-24 22:30:00,2014-01-24 22:30:00,0.0
2014-01-24 23:30:00,2014-01-24 23:30:00,0.0
2014-01-25 00:30:00,2014-01-25 00:30:00,0.0
2014-01-25 01:30:00,2014-01-25 01:30:00,0.0
2014-01-25 02:30:00,2014-01-25 02:30:00,3.22
2014-01-25 03:30:00,2014-01-25 03:30:00,237.83
2014-01-25 04:30:00,2014-01-25 04:30:00,554.53
2014-01-25 05:30:00,2014-01-25 05:30:00,685.08
2014-01-25 06:30:00,2014-01-25 06:30:00,645.61
2014-01-25 07:30:00,2014-01-25 07:30:00,752.37
2014-01-25 08:30:00,2014-01-25 08:30:00,951.23
2014-01-25 09:30:00,2014-01-25 09:30:00,1054.82
2014-01-25 10:30:00,2014-01-25 10:30:00,1281.87
2014-01-25 11:30:00,2014-01-25 11:30:00,1819.17
2014-01-25 12:30:00,2014-01-25 12:30:00,0.0
2014-01-25 13:30:00,2014-01-25 13:30:00,0.0
2014-01-25 14:30:00,2014-01-25 14:30:00,0.0
2014-01-25 15:30:00,2014-01-25 15:30:00,0.0
2014-01-25 16:30:00,2014-01-25 16:30:00,0.0
2014-01-25 17:30:00,2014-01-25 17:30:00,0.0
2014-01-25 18:30:00,2014-01-25 18:30:00,0.0
2014-01-25 19:30:00,2014-01-25 19:30:00,0.0
2014-01-25 20:30:00,2014-01-25 20:30:00,0.0
2014-01-25 21:30:00,2014-01-25 21:30:00,0.0
2014-01-25 22:30:00,2014-01-25 22:30:00,0.0
2014-01-25 23:30:00,2014-01-25 23:30:00,0.0
2014-01-26 00:30:00,2014-01-26 00:30:00,0.0
2014-01-26 01:30:00,2014-01-26 01:30:00,0.0
2014-01-26 02:30:00,2014-01-26 02:30:00,1.35
2014-01-26 03:30:00,2014-01-26 03:30:00,138.52
2014-01-26 04:30:00,2014-01-26 04:30:00,500.09
2014-01-26 05:30:00,2014-01-26 05:30:00,776.54
2014-01-26 06:30:00,2014-01-26 06:30:00,930.11
2014-01-26 07:30:00,2014-01-26 07:30:00,1038.73
2014-01-26 08:30:00,2014-01-26 08:30:00,1137.98
2014-01-26 09:30:00,2014-01-26 09:30:00,1244.77
2014-01-26 10:30:00,2014-01-26 10:30:00,1403.95
2014-01-26 11:30:00,2014-01-26 11:30:00,1915.0
2014-01-26 12:30:00,2014-01-26 12:30:00,0.0
2014-01-26 13:30:00,2014-01-26 13:30:00,0.0
2014-01-26 14:30:00,2014-01-26 14:30:00,0.0
2014-01-26 15:30:00,2014-01-26 15:30:00,0.0
2014-01-26 16:30:00,2014-01-26 16:30:00,0.0
2014-01-26 17:30:00,2014-01-26 17:30:00,0.0
2014-01-26 18:30:00,2014-01-26 18:30:00,0.0
2014-01-26 19:30:00,2014-01-26 19:30:00,0.0
2014-01-26 20:30:00,2014-01-26 20:30:00,0.0
2014-01-26 21:30:00,2014-01-26 21:30:00,0.0
2014-01-26 22:30:00,2014-01-26 22:30:00,0.0
2014-01-26 23:30:00,2014-01-26 23:30:00,0.0
2014-01-27 00:30:00,2014-01-27 00:30:00,0.0
2014-01-27 01:30:00,2014-01-27 01:30:00,0.0
2014-01-27 02:30:00,2014-01-27 02:30:00,4.27
2014-01-27 03:30:00,2014-01-27 03:30:00,252.59
2014-01-27 04:30:00,2014-01-27 04:30:00,582.51
2014-01-27 05:30:00,2014-01-27 05:30:00,799.1
2014-01-27 06:30:00,2014-01-27 06:30:00,945.34
2014-01-27 07:30:00,2014-01-27 07:30:00,1055.03
2014-01-27 08:30:00,2014-01-27 08:30:00,1155.81
2014-01-27 09:30:00,2014-01-27 09:30:00,1263.82
2014-01-27 10:30:00,2014-01-27 10:30:00,1426.0
2014-01-27 11:30:00,2014-01-27 11:30:00,1935.64
2014-01-27 12:30:00,2014-01-27 12:30:00,0.0
2014-01-27 13:30:00,2014-01-27 13:30:00,0.0
2014-01-27 14:30:00,2014-01-27 14:30:00,0.0
2014-01-27 15:30:00,2014-01-27 15:30:00,0.0
2014-01-27 16:30:00,2014-01-27 16:30:00,0.0
2014-01-27 17:30:00,2014-01-27 17:30:00,0.0
2014-01-27 18:30:00,2014-01-27 18:30:00,0.0
2014-01-27 19:30:00,2014-01-27 19:30:00,0.0
2014-01-27 20:30:00,2014-01-27 20:30:00,0.0
2014-01-27 21:30:00,2014-01-27 21:30:00,0.0
2014-01-27 22:30:00,2014-01-27 22:30:00,0.0
2014-01-27 23:30:00,2014-01-27 23:30:00,0.0
2014-01-28 00:30:00,2014-01-28 00:30:00,0.0
2014-01-28 01:30:00,2014-01-28 01:30:00,0.0
2014-01-28 02:30:00,2014-01-28 02:30:00,4.74
2014-01-28 03:30:00,2014-01-28 03:30:00,254.69
2014-01-28 04:30:00,2014-01-28 04:30:00,576.94
2014-01-28 05:30:00,2014-01-28 05:30:00,788.86
2014-01-28 06:30:00,2014-01-28 06:30:00,939.4
2014-01-28 07:30:00,2014-01-28 07:30:00,1041.42
2014-01-28 08:30:00,2014-01-28 08:30:00,1125.45
2014-01-28 09:30:00,2014-01-28 09:30:00,1241.16
2014-01-28 10:30:00,2014-01-28 10:30:00,1347.04
2014-01-28 11:30:00,2014-01-28 11:30:00,1823.47
2014-01-28 12:30:00,2014-01-28 12:30:00,0.0
2014-01-28 13:30:00,2014-01-28 13:30:00,0.0
2014-01-28 14:30:00,2014-01-28 14:30:00,0.0
2014-01-28 15:30:00,2014-01-28 15:30:00,0.0
2014-01-28 16:30:00,2014-01-28 16:30:00,0.0
2014-01-28 17:30:00,2014-01-28 17:30:00,0.0
2014-01-28 18:30:00,2014-01-28 18:30:00,0.0
2014-01-28 19:30:00,2014-01-28 19:30:00,0.0
2014-01-28 20:30:00,2014-01-28 20:30:00,0.0
2014-01-28 21:30:00,2014-01-28 21:30:00,0.0
2014-01-28 22:30:00,2014-01-28 22:30:00,0.0
2014-01-28 23:30:00,2014-01-28 23:30:00,0.0
2014-01-29 00:30:00,2014-01-29 00:30:00,0.0
2014-01-29 01:30:00,2014-01-29 01:30:00,0.0
2014-01-29 02:30:00,2014-01-29 02:30:00,3.83
2014-01-29 03:30:00,2014-01-29 03:30:00,235.8
2014-01-29 04:30:00,2014-01-29 04:30:00,553.49
2014-01-29 05:30:00,2014-01-29 05:30:00,773.36
2014-01-29 06:30:00,2014-01-29 06:30:00,927.89
2014-01-29 07:30:00,2014-01-29 07:30:00,1038.96
2014-01-29 08:30:00,2014-01-29 08:30:00,1134.58
2014-01-29 09:30:00,2014-01-29 09:30:00,1238.59
2014-01-29 10:30:00,2014-01-29 10:30:00,1385.81
2014-01-29 11:30:00,2014-01-29 11:30:00,1776.91
2014-01-29 12:30:00,2014-01-29 12:30:00,0.0
2014-01-29 13:30:00,2014-01-29 13:30:00,0.0
2014-01-29 14:30:00,2014-01-29 14:30:00,0.0
2014-01-29 15:30:00,2014-01-29 15:30:00,0.0
2014-01-29 16:30:00,2014-01-29 16:30:00,0.0
2014-01-29 17:30:00,2014-01-29 17:30:00,0.0
2014-01-29 18:30:00,2014-01-29 18:30:00,0.0
2014-01-29 19:30:00,2014-01-29 19:30:00,0.0
2014-01-29 20:30:00,2014-01-29 20:30:00,0.0
2014-01-29 21:30:00,2014-01-29 21:30:00,0.0
2014-01-29 22:30:00,2014-01-29 22:30:00,0.0
2014-01-29 23:30:00,2014-01-29 23:30:00,0.0
2014-01-30 00:30:00,2014-01-30 00:30:00,0.0
2014-01-30 01:30:00,2014-01-30 01:30:00,0.0
2014-01-30 02:30:00,2014-01-30 02:30:00,5.12
2014-01-30 03:30:00,2014-01-30 03:30:00,248.01
2014-01-30 04:30:00,2014-01-30 04:30:00,570.64
2014-01-30 05:30:00,2014-01-30 05:30:00,784.61
2014-01-30 06:30:00,2014-01-30 06:30:00,929.32
2014-01-30 07:30:00,2014-01-30 07:30:00,1039.63
2014-01-30 08:30:00,2014-01-30 08:30:00,1103.8
2014-01-30 09:30:00,2014-01-30 09:30:00,1156.69
2014-01-30 10:30:00,2014-01-30 10:30:00,1247.72
2014-01-30 11:30:00,2014-01-30 11:30:00,1835.63
2014-01-30 12:30:00,2014-01-30 12:30:00,0.0
2014-01-30 13:30:00,2014-01-30 13:30:00,0.0
2014-01-30 14:30:00,2014-01-30 14:30:00,0.0
2014-01-30 15:30:00,2014-01-30 15:30:00,0.0
2014-01-30 16:30:00,2014-01-30 16:30:00,0.0
2014-01-30 17:30:00,2014-01-30 17:30:00,0.0
2014-01-30 18:30:00,2014-01-30 18:30:00,0.0
2014-01-30 19:30:00,2014-01-30 19:30:00,0.0
2014-01-30 20:30:00,2014-01-30 20:30:00,0.0
2014-01-30 21:30:00,2014-01-30 21:30:00,0.0
2014-01-30 22:30:00,2014-01-30 22:30:00,0.0
2014-01-30 23:30:00,2014-01-30 23:30:00,0.0
2014-01-31 00:30:00,2014-01-31 00:30:00,0.0
2014-01-31 01:30:00,2014-01-31 01:30:00,0.0
2014-01-31 02:30:00,2014-01-31 02:30:00,2.07
2014-01-31 03:30:00,2014-01-31 03:30:00,85.26
2014-01-31 04:30:00,2014-01-31 04:30:00,243.33
2014-01-31 05:30:00,2014-01-31 05:30:00,349.65
2014-01-31 06:30:00,2014-01-31 06:30:00,523.82
2014-01-31 07:30:00,2014-01-31 07:30:00,811.23
2014-01-31 08:30:00,2014-01-31 08:30:00,1069.4
2014-01-31 09:30:00,2014-01-31 09:30:00,1237.06
2014-01-31 10:30:00,2014-01-31 10:30:00,1361.08
2014-01-31 11:30:00,2014-01-31 11:30:00,1783.11
2014-01-31 12:30:00,2014-01-31 12:30:00,0.0
2014-01-31 13:30:00,2014-01-31 13:30:00,0.0
2014-01-31 14:30:00,2014-01-31 14:30:00,0.0
2014-01-31 15:30:00,2014-01-31 15:30:00,0.0
2014-01-31 16:30:00,2014-01-31 16:30:00,0.0
2014-01-31 17:30:00,2014-01-31 17:30:00,0.0
2014-01-31 18:30:00,2014-01-31 18:30:00,0.0
2014-01-31 19:30:00,2014-01-31 19:30:00,0.0
2014-01-31 20:30:00,2014-01-31 20:30:00,0.0
2014-01-31 21:30:00,2014-01-31 21:30:00,0.0
2014-01-31 22:30:00,2014-01-31 22:30:00,0.0
2014-01-31 23:30:00,2014-01-31 23:30:00,0.0
2014-02-01 00:30:00,2014-02-01 00:30:00,0.0
2014-02-01 01:30:00,2014-02-01 01:30:00,0.0
2014-02-01 02:30:00,2014-02-01 02:30:00,2.25
2014-02-01 03:30:00,2014-02-01 03:30:00,55.58
2014-02-01 04:30:00,2014-02-01 04:30:00,196.9
2014-02-01 05:30:00,2014-02-01 05:30:00,414.87
2014-02-01 06:30:00,2014-02-01 06:30:00,509.76
2014-02-01 07:30:00,2014-02-01 07:30:00,879.69
2014-02-01 08:30:00,2014-02-01 08:30:00,1108.4
2014-02-01 09:30:00,2014-02-01 09:30:00,1162.13
2014-02-01 10:30:00,2014-02-01 10:30:00,1327.98
2014-02-01 11:30:00,2014-02-01 11:30:00,1782.21
2014-02-01 12:30:00,2014-02-01 12:30:00,0.0
2014-02-01 13:30:00,2014-02-01 13:30:00,0.0
2014-02-01 14:30:00,2014-02-01 14:30:00,0.0
2014-02-01 15:30:00,2014-02-01 15:30:00,0.0
2014-02-01 16:30:00,2014-02-01 16:30:00,0.0
2014-02-01 17:30:00,2014-02-01 17:30:00,0.0
2014-02-01 18:30:00,2014-02-01 18:30:00,0.0
2014-02-01 19:30:00,2014-02-01 19:30:00,0.0
2014-02-01 20:30:00,2014-02-01 20:30:00,0.0
2014-02-01 21:30:00,2014-02-01 21:30:00,0.0
2014-02-01 22:30:00,2014-02-01 22:30:00,0.0
2014-02-01 23:30:00,2014-02-01 23:30:00,0.0
2014-02-02 00:30:00,2014-02-02 00:30:00,0.0
2014-02-02 01:30:00,2014-02-02 01:30:00,0.0
2014-02-02 02:30:00,2014-02-02 02:30:00,4.71
2014-02-02 03:30:00,2014-02-02 03:30:00,143.45
2014-02-02 04:30:00,2014-02-02 04:30:00,377.16
2014-02-02 05:30:00,2014-02-02 05:30:00,642.63
2014-02-02 06:30:00,2014-02-02 06:30:00,893.39
2014-02-02 07:30:00,2014-02-02 07:30:00,1012.96
2014-02-02 08:30:00,2014-02-02 08:30:00,1109.58
2014-02-02 09:30:00,2014-02-02 09:30:00,1201.5
2014-02-02 10:30:00,2014-02-02 10:30:00,1300.54
2014-02-02 11:30:00,2014-02-02 11:30:00,1674.95
2014-02-02 12:30:00,2014-02-02 12:30:00,0.0
2014-02-02 13:30:00,2014-02-02 13:30:00,0.0
2014-02-02 14:30:00,2014-02-02 14:30:00,0.0
2014-02-02 15:30:00,2014-02-02 15:30:00,0.0
2014-02-02 16:30:00,2014-02-02 16:30:00,0.0
2014-02-02 17:30:00,2014-02-02 17:30:00,0.0
2014-02-02 18:30:00,2014-02-02 18:30:00,0.0
2014-02-02 19:30:00,2014-02-02 19:30:00,0.0
2014-02-02 20:30:00,2014-02-02 20:30:00,0.0
2014-02-02 21:30:00,2014-02-02 21:30:00,0.0
2014-02-02 22:30:00,2014-02-02 22:30:00,0.0
2014-02-02 23:30:00,2014-02-02 23:30:00,0.0
2014-02-03 00:30:00,2014-02-03 00:30:00,0.0
2014-02-03 01:30:00,2014-02-03 01:30:00,0.0
2014-02-03 02:30:00,2014-02-03 02:30:00,7.82
2014-02-03 03:30:00,2014-02-03 03:30:00,263.91
2014-02-03 04:30:00,2014-02-03 04:30:00,573.55
2014-02-03 05:30:00,2014-02-03 05:30:00,737.3
2014-02-03 06:30:00,2014-02-03 06:30:00,885.61
2014-02-03 07:30:00,2014-02-03 07:30:00,1029.93
2014-02-03 08:30:00,2014-02-03 08:30:00,1126.26
2014-02-03 09:30:00,2014-02-03 09:30:00,1223.45
2014-02-03 10:30:00,2014-02-03 10:30:00,1333.02
2014-02-03 11:30:00,2014-02-03 11:30:00,1767.55
2014-02-03 12:30:00,2014-02-03 12:30:00,0.0
2014-02-03 13:30:00,2014-02-03 13:30:00,0.0
2014-02-03 14:30:00,2014-02-03 14:30:00,0.0
2014-02-03 15:30:00,2014-02-03 15:30:00,0.0
2014-02-03 16:30:00,2014-02-03 16:30:00,0.0
2014-02-03 17:30:00,2014-02-03 17:30:00,0.0
2014-02-03 18:30:00,2014-02-03 18:30:00,0.0
2014-02-03 19:30:00,2014-02-03 19:30:00,0.0
2014-02-03 20:30:00,2014-02-03 20:30:00,0.0
2014-02-03 21:30:00,2014-02-03 21:30:00,0.0
2014-02-03 22:30:00,2014-02-03 22:30:00,0.0
2014-02-03 23:30:00,2014-02-03 23:30:00,0.0
2014-02-04 00:30:00,2014-02-04 00:30:00,0.0
2014-02-04 01:30:00,2014-02-04 01:30:00,0.0
2014-02-04 02:30:00,2014-02-04 02:30:00,4.54
2014-02-04 03:30:00,2014-02-04 03:30:00,198.89
2014-02-04 04:30:00,2014-02-04 04:30:00,454.71
2014-02-04 05:30:00,2014-02-04 05:30:00,706.01
2014-02-04 06:30:00,2014-02-04 06:30:00,674.38
2014-02-04 07:30:00,2014-02-04 07:30:00,792.51
2014-02-04 08:30:00,2014-02-04 08:30:00,705.3
2014-02-04 09:30:00,2014-02-04 09:30:00,1071.02
2014-02-04 10:30:00,2014-02-04 10:30:00,974.4
2014-02-04 11:30:00,2014-02-04 11:30:00,1725.43
2014-02-04 12:30:00,2014-02-04 12:30:00,0.0
2014-02-04 13:30:00,2014-02-04 13:30:00,0.0
2014-02-04 14:30:00,2014-02-04 14:30:00,0.0
2014-02-04 15:30:00,2014-02-04 15:30:00,0.0
2014-02-04 16:30:00,2014-02-04 16:30:00,0.0
2014-02-04 17:30:00,2014-02-04 17:30:00,0.0
2014-02-04 18:30:00,2014-02-04 18:30:00,0.0
2014-02-04 19:30:00,2014-02-04 19:30:00,0.0
2014-02-04 20:30:00,2014-02-04 20:30:00,0.0
2014-02-04 21:30:00,2014-02-04 21:30:00,0.0
2014-02-04 22:30:00,2014-02-04 22:30:00,0.0
2014-02-04 23:30:00,2014-02-04 23:30:00,0.0
2014-02-05 00:30:00,2014-02-05 00:30:00,0.0
2014-02-05 01:30:00,2014-02-05 01:30:00,0.0
2014-02-05 02:30:00,2014-02-05 02:30:00,5.3
2014-02-05 03:30:00,2014-02-05 03:30:00,142.77
2014-02-05 04:30:00,2014-02-05 04:30:00,310.77
2014-02-05 05:30:00,2014-02-05 05:30:00,553.18
2014-02-05 06:30:00,2014-02-05 06:30:00,844.06
2014-02-05 07:30:00,2014-02-05 07:30:00,858.32
2014-02-05 08:30:00,2014-02-05 08:30:00,1071.83
2014-02-05 09:30:00,2014-02-05 09:30:00,1108.5
2014-02-05 10:30:00,2014-02-05 10:30:00,1223.92
2014-02-05 11:30:00,2014-02-05 11:30:00,1545.78
2014-02-05 12:30:00,2014-02-05 12:30:00,0.0
2014-02-05 13:30:00,2014-02-05 13:30:00,0.0
2014-02-05 14:30:00,2014-02-05 14:30:00,0.0
2014-02-05 15:30:00,2014-02-05 15:30:00,0.0
2014-02-05 16:30:00,2014-02-05 16:30:00,0.0
2014-02-05 17:30:00,2014-02-05 17:30:00,0.0
2014-02-05 18:30:00,2014-02-05 18:30:00,0.0
2014-02-05 19:30:00,2014-02-05 19:30:00,0.0
2014-02-05 20:30:00,2014-02-05 20:30:00,0.0
2014-02-05 21:30:00,2014-02-05 21:30:00,0.0
2014-02-05 22:30:00,2014-02-05 22:30:00,0.0
2014-02-05 23:30:00,2014-02-05 23:30:00,0.0
2014-02-06 00:30:00,2014-02-06 00:30:00,0.0
2014-02-06 01:30:00,2014-02-06 01:30:00,0.0
2014-02-06 02:30:00,2014-02-06 02:30:00,9.23
2014-02-06 03:30:00,2014-02-06 03:30:00,257.31
2014-02-06 04:30:00,2014-02-06 04:30:00,537.04
2014-02-06 05:30:00,2014-02-06 05:30:00,775.51
2014-02-06 06:30:00,2014-02-06 06:30:00,910.84
2014-02-06 07:30:00,2014-02-06 07:30:00,989.93
2014-02-06 08:30:00,2014-02-06 08:30:00,1077.59
2014-02-06 09:30:00,2014-02-06 09:30:00,981.15
2014-02-06 10:30:00,2014-02-06 10:30:00,952.74
2014-02-06 11:30:00,2014-02-06 11:30:00,1072.69
2014-02-06 12:30:00,2014-02-06 12:30:00,26.02
2014-02-06 13:30:00,2014-02-06 13:30:00,0.0
2014-02-06 14:30:00,2014-02-06 14:30:00,0.0
2014-02-06 15:30:00,2014-02-06 15:30:00,0.0
2014-02-06 16:30:00,2014-02-06 16:30:00,0.0
2014-02-06 17:30:00,2014-02-06 17:30:00,0.0
2014-02-06 18:30:00,2014-02-06 18:30:00,0.0
2014-02-06 19:30:00,2014-02-06 19:30:00,0.0
2014-02-06 20:30:00,2014-02-06 20:30:00,0.0
2014-02-06 21:30:00,2014-02-06 21:30:00,0.0
2014-02-06 22:30:00,2014-02-06 22:30:00,0.0
2014-02-06 23:30:00,2014-02-06 23:30:00,0.0
2014-02-07 00:30:00,2014-02-07 00:30:00,0.0
2014-02-07 01:30:00,2014-02-07 01:30:00,0.0
2014-02-07 02:30:00,2014-02-07 02:30:00,8.27
2014-02-07 03:30:00,2014-02-07 03:30:00,229.72
2014-02-07 04:30:00,2014-02-07 04:30:00,499.53
2014-02-07 05:30:00,2014-02-07 05:30:00,699.66
2014-02-07 06:30:00,2014-02-07 06:30:00,885.7
2014-02-07 07:30:00,2014-02-07 07:30:00,966.7
2014-02-07 08:30:00,2014-02-07 08:30:00,940.02
2014-02-07 09:30:00,2014-02-07 09:30:00,1051.03
2014-02-07 10:30:00,2014-02-07 10:30:00,923.05
2014-02-07 11:30:00,2014-02-07 11:30:00,1133.99
2014-02-07 12:30:00,2014-02-07 12:30:00,23.68
2014-02-07 13:30:00,2014-02-07 13:30:00,0.0
2014-02-07 14:30:00,2014-02-07 14:30:00,0.0
2014-02-07 15:30:00,2014-02-07 15:30:00,0.0
2014-02-07 16:30:00,2014-02-07 16:30:00,0.0
2014-02-07 17:30:00,2014-02-07 17:30:00,0.0
2014-02-07 18:30:00,2014-02-07 18:30:00,0.0
2014-02-07 19:30:00,2014-02-07 19:30:00,0.0
2014-02-07 20:30:00,2014-02-07 20:30:00,0.0
2014-02-07 21:30:00,2014-02-07 21:30:00,0.0
2014-02-07 22:30:00,2014-02-07 22:30:00,0.0
2014-02-07 23:30:00,2014-02-07 23:30:00,0.0
2014-02-08 00:30:00,2014-02-08 00:30:00,0.0
2014-02-08 01:30:00,2014-02-08 01:30:00,0.0
2014-02-08 02:30:00,2014-02-08 02:30:00,1.48
2014-02-08 03:30:00,2014-02-08 03:30:00,31.38
2014-02-08 04:30:00,2014-02-08 04:30:00,138.27
2014-02-08 05:30:00,2014-02-08 05:30:00,444.08
2014-02-08 06:30:00,2014-02-08 06:30:00,539.6
2014-02-08 07:30:00,2014-02-08 07:30:00,729.92
2014-02-08 08:30:00,2014-02-08 08:30:00,1021.6
2014-02-08 09:30:00,2014-02-08 09:30:00,1139.74
2014-02-08 10:30:00,2014-02-08 10:30:00,1252.54
2014-02-08 11:30:00,2014-02-08 11:30:00,1754.55
2014-02-08 12:30:00,2014-02-08 12:30:00,26.94
2014-02-08 13:30:00,2014-02-08 13:30:00,0.0
2014-02-08 14:30:00,2014-02-08 14:30:00,0.0
2014-02-08 15:30:00,2014-02-08 15:30:00,0.0
